ZIP,County,Special area,Latitude,Longitude,Population,Age <18,Age 65+,Housing Units,Built 1979 or earlier,Built 1939 or earlier,under 5,5 to  9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85+,Median age,Sex ratio,Age dependency ratio,White,Black,American Indian,Asian,Hispanic/Latino,Race-Ethnicity Diversity Index,Native,Foreign born,Non-citizens,Cancer incidence,Breast cancer incidence,Cervical cancer incidence,Colorectal cancer incidence,Leukemia and lymphoma incidence,Lung cancer incidence,Prostate cancer incidence,Oral cancer incidence,Crowded housing,Speak Spanish at home,Speak English poorly,Male,Female,"Poverty rate, families","Poverty rate, families with children","Poverty rate, families with children <5",Poverty rate,Poverty rate <5,Child poverty rate,Working-age adult poverty rate,Elderly poverty rate,Household poverty rate,Labor force participation,Unemployment,High school graduation rate,College graduation rate,Per capita income,Walk Score,Hardship Index,Gini index of income inequality
60203,Cook County,,42.049047,-87.717455,4460,27.422,19.327,1706,85.991,7.855,7.422,6.726,8.363,5.135,4.193,3.363,4.036,7.556,4.955,6.973,9.215,7.422,5.314,6.771,4.978,2.22,3.161,2.197,43.5,91.1,87.8,74.77578475,9.66367713,0.381165919,5.291479821,6.143497758,0.423528726,84.08071749,15.91928251,4.260089686,425.99,79.66,*,36.02,30.44,37.44,55.23,8.06,1.136363636,5.667231775,2.252361347,47.66816143,52.33183857,0.871080139,0,0,,,,,,0.871080139,69.37742032,6.912838128,97.17105263,67.82894737,57306,43,33.58939327,0.488
60301,Cook County,,41.888545,-87.798933,2174,16.743,19.089,1869,63.296,32.21,6.532,2.346,4.508,4.14,2.162,10.074,11.5,2.622,7.314,13.431,3.68,5.382,7.222,6.67,6.21,0.644,2.208,3.358,44.8,86.4,55.8,55.24379025,21.43514259,0,11.22355106,9.705611776,0.62627701,88.17847286,11.82152714,3.955841766,408.48,72.9,*,40.49,26.08,42.09,42.91,*,1.244509517,4.576771654,0.787401575,46.36614535,53.63385465,4.01891253,4.01891253,0,,,,,,4.01891253,74.61790393,6.949524506,98.45360825,66.38029782,52667,94,29.6060291,0.4093
60302,Cook County,,41.894608,-87.78971,32137,23.443,12.419,15098,92.946,62.2,5.713,6.513,6.36,6.077,4.527,7.381,7.396,5.878,8.37,8.473,7.101,7.039,6.752,5.035,2.617,1.447,1.543,1.777,40.1,89,55.9,63.10483244,20.40016181,0,4.997355074,7.953449295,0.550342914,88.43700408,11.56299592,5.846843203,517.14,90.5,2.62,55.97,36.55,58.37,70.9,10.3,0.620983465,5.696181644,0.663344444,47.08591343,52.91408657,7.422419253,6.345788474,1.671944269,,,,,,7.422419253,72.28740729,8.620033697,96.03181578,67.0372649,51325,56,32.35703193,0.521
60304,Cook County,,41.872389,-87.789484,17677,27.329,8.87,6905,97.321,82.143,7.337,8.412,7.173,5.731,5.165,5.487,6.319,8.701,8.644,8.214,7.326,5.946,6.675,3.14,2.037,1.42,1.307,0.967,37.6,88.3,56.7,64.3434972,21.34977655,0.067884822,4.92730667,5.555241274,0.533563238,90.59795214,9.402047859,3.993890366,482.39,80.34,4.08,48.53,32.34,52.32,71.76,10.56,0.97780537,4.047619048,0.824175824,46.88578379,53.11421621,4.046369204,2.340332458,0,,,,,,4.046369204,73.7696256,7.336539445,96.68347722,67.18522951,40126,79,33.21869282,0.4217
60305,Cook County,,41.894875,-87.819064,11211,24.886,14.985,4241,94.058,49.446,4.719,7.653,7.742,11.087,6.244,2.605,2.542,4.665,6.092,6.94,9.401,7.841,7.484,4.308,3.461,2.123,2.069,3.024,42.4,88.2,66.3,80.86700562,4.977254482,0.115957542,7.162608153,4.647221479,0.335786858,89.74221746,10.25778254,3.407367764,516.63,86.17,4.47,58.89,43.25,47.91,69.38,8.61,0,3.192286089,1.516569931,46.87360628,53.12639372,2.532536053,0.527611678,0,,,,,,2.532536053,60.91138081,4.097744361,96.56352488,72.2657921,63342,34,26.75142325,0.5264
60401,Will County,,41.343934,-87.616406,7788,22.316,20.763,3304,42.615,14.225,3.557,5.919,7.833,7.255,3.929,2.568,4.52,5.175,7.537,10.529,6.921,7.075,6.42,5.752,4.571,4.494,2.799,3.146,45.7,101.3,75.7,88.35387776,1.964560863,0,0.808936826,8.294812532,0.211994062,96.03235747,3.967642527,1.463790447,506.26,55.14,*,55.01,44.89,81.24,72.42,9.65,1.533942559,5.152443083,0.545866063,50.33384694,49.66615306,6.55204461,4.135687732,0,,,,,,6.55204461,58.22684966,12.40856137,92.35051176,15.65810738,27344,30,45.9977624,0.3749
60402,Cook County,,41.835216,-87.791373,64256,26.698,10.581,23500,94.8,53.498,7.258,7.058,7.942,7.302,6.186,7.859,6.932,7.567,8.36,6.502,5.82,5.802,4.831,3.782,2.28,1.833,1.211,1.475,34.5,93,59.4,32.27714143,6.318476096,0.040463147,2.421563745,57.70511703,0.558106484,74.92996763,25.07003237,12.9093003,466.26,67.71,6.26,53.56,34.4,67.57,53.89,9.78,5.015377336,49.12236542,10.74473084,48.18071464,51.81928536,12.66218328,10.52238299,1.83411453,,,,,,12.66218328,68.27795794,11.99665432,78.55014896,18.96238525,22330,75,59.18402708,0.4066
60403,Will County,,41.553739,-88.134185,19039,21.34,15.526,7680,38.411,4.427,6.109,6.019,5.562,5.652,4.69,9.937,7.18,9.696,6.455,7.511,5.42,5.142,5.1,5.158,4.149,2.926,1.523,1.77,37.4,109.9,58.4,55.28651715,18.18898051,0,2.957088082,19.90125532,0.619566637,89.86816534,10.13183466,4.364725038,284.37,34.74,3.28,29.41,21.26,38.7,32.82,5.29,1.511404232,14.43275901,4.24032222,52.3661957,47.6338043,9.615821778,8.342805183,0.659240737,,,,,,9.615821778,58.66605577,8.445832868,86.62239089,17.50839294,23262,35,46.08978565,0.3882
60404,Will County,,41.512785,-88.223826,17872,25.677,12.506,6150,28.407,0.846,7.039,6.983,7.783,6.479,5.909,3.989,5.892,9.132,7.291,6.53,8.544,5.847,6.077,4.84,2.742,1.684,1.818,1.421,38.5,88.7,61.8,77.00313339,6.658460161,0.050358102,2.898388541,10.92770815,0.389348133,92.44068935,7.559310654,2.445165622,240.36,36.19,*,22.03,19.64,27.38,35.4,4.07,0.475705063,7.228843144,1.047309498,47.01768129,52.98231871,4.686815594,4.161191415,0.897941305,,,,,,4.686815594,68.36704992,8.398084087,93.48694839,36.70606241,32964,2,37.56807622,0.3679
60406,Cook County,,41.654945,-87.681952,25679,28.954,10.592,10404,86.467,32.92,7.703,8.357,8.883,6.394,7.095,6.223,7.975,7.89,5.522,5.619,6.351,7.173,4.221,3.084,2.403,2.309,1.643,1.153,33.5,102.9,65.4,20.02803848,26.16145489,0.237548191,0.537404105,51.74266911,0.623569162,77.00455625,22.99544375,14.74356478,495.42,60.37,6.86,62.27,32.68,79.52,64.63,12.91,6.593530875,42.46234336,10.60292815,50.71848592,49.28151408,20.08218689,18.49204931,2.894407718,,,,,,20.08218689,66.87087404,15.06870952,76.83744466,14.42125237,18231,84,68.43312799,0.4346
60407,Grundy County|Will County,,41.234907,-88.261302,1826,25.301,11.555,699,57.94,14.449,6.243,9.31,6.517,6.079,8.981,6.681,6.188,5.641,6.298,7.01,9.529,4.819,5.148,5.75,1.862,1.752,1.972,0.219,35,106.6,58.4,91.40197152,0,0.164293538,0.164293538,6.407447974,0.160110321,99.17853231,0.821467689,0.383351588,625.27,47.84,*,72.07,45.86,127.5,75.43,30.64,2.229299363,0.992990654,0,51.58817087,48.41182913,14.87964989,10.72210066,2.188183807,,,,,,14.87964989,66.88218391,16.11170784,87.54355401,6.358885017,22509,,52.27415308,0.3875
60408,Will County,,41.263739,-88.215536,5467,23.505,11.505,2272,49.648,6.602,5.616,5.707,6.914,7.628,4.427,6.018,5.506,7.5,7.189,9.402,8.268,8.67,5.652,5.213,2.835,0.713,2.104,0.64,41.1,104.9,53.9,96.46972746,0.310956649,0,0.438997622,2.377903786,0.068748591,98.31717578,1.682824218,0.091457838,521.54,61.46,*,44.13,29.12,125.6,61.27,10.36,0.145419292,1.414728682,0.523255814,51.19809768,48.80190232,8.556149733,8.556149733,3.20855615,,,,,,8.556149733,67.41418764,12.13872832,90.2650223,10.44345316,26138,52,41.97535606,0.348
60409,Cook County,,41.613641,-87.552122,37463,28.046,12.354,16299,83.324,12.154,6.235,6.839,9.396,7.845,6.534,6.689,5.953,7.317,6.441,6.633,7.53,5.192,5.042,4.418,2.656,1.714,1.666,1.901,35.3,78.3,67.8,13.13028855,70.1919227,0.229559832,0.309638844,14.78525478,0.468010566,91.73050743,8.269492566,4.700637963,515.79,70.43,6.41,66.77,32.88,80.4,74.31,11.12,2.37440992,11.79149942,2.493808182,43.92066839,56.07933161,19.0178992,16.54498351,2.590673575,,,,,,19.0178992,66.16996425,18.94889103,85.62854003,15.70293347,20013,13,58.73265586,0.4456
60410,Will County|Grundy County,,41.428376,-88.213346,12726,31.895,7.999,4019,29.908,2.837,8.51,8.164,9.98,7.811,5.249,4.793,5.98,6.137,8.958,8.015,8.439,6.145,3.819,3.206,1.784,1.501,0.511,0.998,34.3,99.8,66.4,92.951438,0.29074336,0,0.369322647,5.256954267,0.133089329,97.2575829,2.742417099,0.927235581,613.63,72.39,*,68.85,36.13,90.01,78.01,16.87,0.750906266,3.272352486,0.15459933,49.96071036,50.03928964,2.776920703,1.974699167,0.246837396,,,,,,2.776920703,75.60224398,6.822157434,96.25912409,24.72627737,30033,1,36.36378125,0.2922
60411,Cook County,,41.508774,-87.590314,58923,28.617,10.527,23544,78.381,13.808,7.686,7.184,8.063,8.879,7.961,6.071,6.68,5.65,6.203,7.372,7.147,6.14,4.436,3.165,2.378,1.923,1.626,1.436,32.8,94.5,64.3,24.68475807,49.38139606,0.11031346,0.315666208,23.44924732,0.639837203,90.93562785,9.064372147,4.904706142,495.55,68.61,6.71,53.21,33.61,80.52,72.15,13.09,4.077079108,18.13986837,3.029745928,48.59732193,51.40267807,21.97158342,18.08261315,2.790391094,,,,,,21.97158342,62.52877195,19.93936988,82.1765717,15.99458957,18826,25,64.35074954,0.4582
60415,Cook County,,41.702967,-87.778864,14358,25.394,10.419,5847,70.994,3.027,9.173,9.584,4.611,3.315,6.63,9.402,10.05,8.783,4.778,6.477,8.211,4.632,3.935,3.023,1.894,2.236,1.672,1.595,32.9,108,55.8,72.26633236,7.786599805,0,3.308260203,14.22900125,0.449772984,78.84106422,21.15893578,10.67000975,515.58,70.22,5.71,49.74,32.28,99.76,53.98,15.15,6.351821344,7.652787363,6.801625642,51.91530854,48.08469146,17.31481481,15.18518519,4.290123457,,,,,,17.31481481,70.19460253,11.2723944,87.91644909,17.06527415,21682,71,56.1865367,0.3877
60416,Grundy County,,41.293908,-88.283101,9165,29.187,9.634,3686,51.167,8.844,7.19,7.791,8.98,7.507,6.885,5.957,7.365,7.911,6.83,7.67,5.336,4.975,5.968,2.248,2.64,1.331,1.768,1.648,34.2,94,63.5,89.68903437,1.494817239,0.20731042,0.82924168,5.2700491,0.191884077,97.99236225,2.007637752,1.374795417,564.4,74.23,6.05,67.64,46.79,82.79,76.66,15.01,2.112676056,3.573947802,0.89348695,48.45608292,51.54391708,9.749552773,7.737030411,1.699463327,,,,,,9.749552773,70.38404727,11.18572928,92.14159292,17.04424779,27745,23,45.1026605,0.4018
60417,Will County,,41.427585,-87.586149,15662,21.932,17.801,6490,53.96,9.245,4.003,6.066,7.809,5.893,6.232,3.199,4.821,4.565,6.04,6.845,9.654,8.626,8.447,6.034,5.089,2.694,1.424,2.56,45.8,99.6,65.9,69.6526625,22.14276593,0.051079045,1.532371345,5.095134721,0.462756472,96.54577959,3.454220406,1.008811135,449.55,65.37,4.44,52.62,32.3,62.76,69.34,9.2,1.341606574,4.516129032,0.871300299,49.89145703,50.10854297,5.081888247,3.973988439,1.204238921,,,,,,5.081888247,64.48420553,10.53406998,92.59326827,30.78536897,30636,,41.81478087,0.3976
60419,Cook County,,41.629149,-87.59882,22816,24.654,11.019,8926,93.457,5.086,5.097,6.123,9.121,7.596,8.485,5.395,7.394,5.365,6.36,6.947,7.398,8.021,5.68,3.349,3.388,1.779,1.722,0.78,35.9,88,55.5,4.317145863,89.61255259,0,0.1621669,4.536290323,0.192846648,97.5236676,2.476332398,1.472650771,532.36,75.69,5.12,68.12,34.19,81.68,84.2,13.05,2.910467241,3.556089226,1.200757401,46.79610799,53.20389201,20.96164236,16.33351342,1.062488745,,,,,,20.96164236,66.60339437,24.2665549,87.06742038,17.85468082,20303,27,59.63637301,0.4477
60420,Livingston County|Grundy County,,41.088287,-88.41697,6513,17.55,13.45,2243,66.117,28.756,3.531,3.654,6.94,4.084,7.6,7.017,9.105,7.247,9.136,7.662,8.844,6.71,5.021,3.301,4.453,1.059,1.628,3.009,40.7,58.9,44.9,81.00721634,11.19299862,0.030707815,0.859818824,6.06479349,0.327431261,98.29571626,1.70428374,0.383847689,513.9,67.4,16.6,53.46,47.27,85.37,57.57,10.34,0.439667807,4.440553876,0.143243673,37.06433287,62.93566713,7.714701601,5.531295488,1.673944687,,,,,,7.714701601,44.75128018,8.459337965,83.15397351,14.94205298,22357,37,42.81590214,0.3574
60421,Will County,,41.431182,-88.09971,4027,24.46,14.353,1608,45.336,10.075,8.319,8.294,4.42,6.034,4.718,4.37,6.158,6.059,6.531,6.357,8.12,9.635,6.63,5.165,4.966,1.912,1.242,1.068,41.1,96.6,63.4,88.57710454,2.60740005,0.099329526,0,7.275887758,0.209227521,98.08790663,1.91209337,1.91209337,487.19,60.77,*,37.01,31.08,93.85,78.28,*,3.288590604,4.65872156,2.518959913,49.14328284,50.85671716,7.336244541,6.986899563,0.611353712,,,,,,7.336244541,63.4115409,11.5,95.95922825,20.20385876,31006,7,43.39028572,0.3828
60422,Cook County,,41.536966,-87.684101,9132,25.69,16.743,3376,73.4,10.664,4.534,7.72,6.439,7.95,5.037,3.866,2.858,4.687,4.972,7.173,9.877,9.691,8.454,5.869,3.844,2.179,1.391,3.46,46.3,82.8,73.7,45.8826106,45.90451161,0.043802015,1.982041174,3.460359177,0.576714706,91.92947876,8.070521244,2.332457293,503.83,80.17,*,49.03,39.99,54.05,93.4,8.9,0.566929134,2.213810507,0.355586144,45.3022339,54.6977661,0.696257615,0.261096606,0,,,,,,0.696257615,62.38022497,8.370436331,97.37137362,61.45215579,46558,50,33.40338328,0.438
60423,Will County,,41.477349,-87.832419,30269,27.573,11.87,10326,32.433,2.479,6.244,8.325,7.764,7.605,5.501,4.073,4.031,5.55,9.402,7.668,8.636,7.562,5.768,4.258,3.333,1.682,0.938,1.658,40.5,98.7,65.1,86.94373782,5.328884337,0.132148403,1.724536655,4.397238098,0.238789118,95.59615448,4.403845519,1.139779973,535.04,72.12,3.25,56.02,39.96,67.46,86.4,12.41,0.742473556,2.33623454,0.655414215,49.66136972,50.33863028,3.772170872,2.747939046,0.424681489,,,,,,3.772170872,69.25848745,7.835516831,95.27683963,44.66789479,38304,2,35.83567287,0.3884
60424,Grundy County,,41.164148,-88.327716,2322,26.012,11.8,1024,62.012,30.371,6.417,6.245,7.838,7.752,5.254,5.642,6.761,4.35,6.632,5.9,8.57,8.958,7.881,4.177,3.187,2.498,0.775,1.163,39.4,112.4,60.8,93.54005168,0,0,0.258397933,4.349698536,0.122784273,98.92334195,1.076658053,0.258397933,525.2,61.25,*,70.54,37.62,76.14,57.31,*,2.013422819,1.104463875,0,52.92850991,47.07149009,6.060606061,3.827751196,0.956937799,,,,,,6.060606061,62.86990508,9.769094139,90.60880829,11.01036269,29783,,43.01819613,0.4423
60425,Cook County,,41.545508,-87.611699,9093,22.193,16.529,3824,90.56,2.694,7.082,5.499,6.324,5.829,6.818,5.356,5.983,4.322,6.785,7.236,8.743,8.336,5.158,4.74,4.784,3.046,2.276,1.683,42.6,95.7,63.2,21.85197405,66.00681843,0.395908941,0.010997471,9.2708677,0.507341679,95.44704718,4.552952821,2.056526999,539.54,80.44,*,70.43,36.57,62.92,91.8,11.84,2.355783751,7.373653687,0.875843295,48.89475421,51.10524579,7.457479285,4.317488007,0,,,,,,7.457479285,59.15745856,17.69787532,89.71722365,25.81940874,23895,25,50.31439388,0.4266
60426,Cook County,,41.610343,-87.653395,28801,28.725,11.875,12998,87.906,20.088,9.146,6.837,7.451,8.159,5.903,6.253,6.465,6.232,7.01,7.413,7.444,6.104,3.708,4.017,2.948,2.139,1.142,1.628,34.8,86.9,68.3,2.670046179,78.11187112,0.10416305,0.465261623,17.01677025,0.359981801,93.13565501,6.864344988,4.982465887,359.13,42.95,6.62,46.98,18.79,61.68,59.56,9.37,4.013144792,15.02656017,3.39740895,46.50532968,53.49467032,28.40039907,23.24575989,3.774526106,,,,,,28.40039907,54.55813305,25.80095433,76.68592379,9.482279747,13899,66,74.27102216,0.5186
60428,Cook County,,41.5998,-87.690567,12711,27.472,13.508,4984,83.567,4.535,6.278,7.757,6.994,9.795,6.593,5.963,5.177,4.744,7.348,6.986,6.664,7.08,5.114,4.28,2.722,3.43,1.558,1.518,36.7,82.6,69.4,9.645189206,80.7882936,0,0.354024074,8.535913775,0.330690886,96.89245535,3.107544646,1.101408229,453.52,50.65,6.62,58.25,22.59,78.62,80.51,10.61,2.639963587,5.615713926,0.738688827,45.23640941,54.76359059,26.33207288,20.86627707,3.575111722,,,,,,26.33207288,54.26742532,21.49410223,82.19987429,14.38089252,16327,43,65.82952548,0.4694
60429,Cook County,,41.574029,-87.683706,15746,26.934,13.743,6513,78.627,7.047,4.649,8.929,7.418,8.618,6.154,5.411,6.122,4.808,6.726,8.174,7.367,6.586,5.297,4.719,2.902,2.026,1.956,2.14,38,89.9,68.6,9.926330497,81.5318176,0.095262289,0.495363902,6.515940556,0.320983497,96.70392481,3.296075194,0.93992125,548.58,85.15,5.02,61.02,33.61,80.17,90.36,11.44,1.061341968,4.695617424,0.992407087,47.33265591,52.66734409,15.87828492,12.94605809,1.244813278,,,,,,15.87828492,61.57764996,20.05604484,88.91635357,21.57405576,21983,20,54.14914591,0.4284
60430,Cook County,,41.55888,-87.664442,20565,23.559,14.53,8186,87.039,10.738,3.822,7.211,7.231,9.015,4.94,4.25,5.976,4.474,8.023,8.398,8.913,6.535,6.681,4.765,3.224,2.29,2.023,2.227,41.8,86.2,61.5,51.21322636,36.30926331,0,0.860685631,8.587405787,0.5976826,95.14709458,4.852905422,2.13469487,453.08,77.49,4.31,53.33,30.55,51.03,70.93,8.14,1.192816883,5.227766823,0.793771171,46.29710673,53.70289327,4.213907785,2.966742252,0.132275132,,,,,,4.213907785,68.37362236,10.22352836,95.58791879,44.31451324,32331,69,38.23910022,0.3999
60431,Will County|Kendall County,,41.509668,-88.180211,22337,27.864,8.699,7620,26.588,1.01,7.167,7.606,8.175,7.494,6.227,6.438,7.324,8.716,8.578,6.729,6.478,6.308,4.061,3.456,1.965,1.54,0.895,0.842,34.7,92.5,57.6,69.70049693,9.1596902,0.201459462,3.303935175,15.7765143,0.479463402,90.36128397,9.638716032,3.581501545,335.22,44.64,1.67,35.78,29.47,40.71,41.15,5.38,0.941828255,11.72357253,2.088155864,48.0503201,51.9496799,2.321843186,1.357385247,0,,,,,,2.321843186,74.24419967,8.169392431,93.02276262,28.26240633,31218,3,37.19970739,0.3546
60432,Will County,,41.541747,-88.034728,21243,32.717,7.603,7071,78.009,36.671,9.824,10.422,8.262,7.085,8.092,6.967,8.186,8.28,6.863,7.169,5.512,2.702,3.032,2.716,2.217,1.191,0.829,0.65,29.5,103.5,67.6,22.38384409,21.40940545,0.122393259,1.125076496,54.20609142,0.610069622,70.73859624,29.26140376,22.47328532,458.78,52.11,8.63,47.13,29.15,79.14,61.68,12.54,8.827694729,49.98955941,18.52683232,50.86381396,49.13618604,23.64071335,21.40060896,2.631578947,,,,,,23.64071335,65.40442898,15.34369885,64.66605367,7.957870099,15142,12,81.20414435,0.428
60433,Will County,,41.499502,-88.043681,17117,25.296,11.731,6277,91.063,28.931,6,6.97,7.11,8.471,7.273,7.542,6.683,7.858,6.269,6.672,7.536,5.1,4.785,2.769,2.646,2.588,1.618,2.109,35,105.6,58.8,31.46579424,33.08406847,0.023368581,0.969796109,32.7393819,0.683958991,85.76269206,14.23730794,10.02512122,460.47,60.49,5.94,51.2,31.49,75.02,65.35,11.99,5.248074512,27.12865134,6.612802983,51.35245662,48.64754338,18.8565434,14.97508523,1.809598741,,,,,,18.8565434,62.44766746,15.98228181,76.90487028,10.62357761,18919,5,65.10633284,0.3916
60435,Will County,,41.54859,-88.128928,48429,24.628,12.912,19605,73.43,21.464,6.88,7.467,6.25,6.333,6.593,6.845,7.572,7.473,6.841,6.68,7.128,5.724,5.303,3.159,2.748,2.222,2.271,2.511,36.1,91,60.1,56.94728365,13.13056227,0.253980053,2.213549733,25.26378823,0.593671527,86.4027752,13.5972248,7.801110905,409.09,60.08,3.51,48.49,29.83,62.08,45.39,7.79,4.324717467,19.39375125,5.26199082,47.63881146,52.36118854,9.099026699,7.197071167,2.357353335,,,,,,9.099026699,68.40357397,10.1876469,84.49711126,21.38907871,25344,35,52.10991906,0.4009
60436,Will County,,41.486888,-88.129295,19155,28.614,10.749,6690,82.691,26.203,8.233,7.659,7.669,7.523,7.93,8.118,7.737,6.797,5.978,6.891,6.458,4.568,3.691,2.156,2.203,2.433,2.276,1.681,31.6,96.7,64.9,39.71808927,23.98329418,0.078308536,1.216392587,31.26598799,0.685425514,85.53380318,14.46619682,10.67606369,517.93,67.22,4.84,56.48,38.05,90.61,56.95,13.7,4.401379537,24.50221868,6.883604506,49.16209867,50.83790133,17.65586035,16.80798005,5.162094763,,,,,,17.65586035,61.22177955,14.46512159,79.30148947,13.03715117,18125,0,62.59461095,0.3922
60437,Grundy County,,41.162929,-88.560435,164,30.488,21.341,75,98.667,76,13.415,4.878,9.146,3.049,0.61,0,9.146,3.659,3.659,8.537,1.829,4.878,15.854,10.976,3.659,0.61,0.61,5.488,45.5,86.4,107.6,89.02439024,0,0,0,10.97560976,0.195419393,99.3902439,0.609756098,0,529.11,*,*,*,*,*,*,*,4.285714286,0.704225352,0,46.34146341,53.65853659,21.875,18.75,15.625,,,,,,21.875,46.55172414,3.703703704,84.07079646,0.884955752,19971,,61.15802034,0.3238
60438,Cook County,,41.566242,-87.550204,28943,22.738,15.216,12351,81.864,8.874,5.469,5.77,6.053,7.266,7.266,5.881,5.621,5.666,6.209,8.171,7.912,7.954,5.545,3.915,4.184,2.481,2.536,2.101,40.8,88.1,61.2,50.35068929,33.63507584,0,1.143627129,14.00338597,0.613533499,92.6303424,7.369657603,2.529108938,468.15,69.3,4.15,54.03,36.42,69.25,65.26,8.63,1.200911641,11.16959064,1.520467836,46.84379643,53.15620357,10.74140549,8.670440425,1.477288416,,,,,,10.74140549,67.0063367,13.12052201,89.7577539,19.28339753,25477,58,46.61466042,0.4205
60439,Cook County,,41.676906,-87.977229,23209,23.443,15.365,8314,36.938,12.437,4.184,6.407,7.971,7.092,7.165,4.274,4.606,5.313,6.898,8.755,9.255,7.812,4.903,5.213,3.102,1.935,1.728,3.387,41.9,94.9,63.4,88.93101814,0.887586712,0.034469387,1.1159464,7.199793184,0.203506431,86.79822483,13.20177517,3.390925934,489.17,75.32,3.16,51.38,32.75,57.46,64.94,7.97,0.559796438,3.588452199,2.095512186,48.67939162,51.32060838,2.835443038,1.839662447,0,,,,,,2.835443038,68.90392422,8.342498036,94.66393022,40.0846588,39350,16,35.35991587,0.4204
60440,Will County|DuPage County,,41.7006,-88.075006,53762,28.423,7.784,17768,60.176,2.071,7.569,8.807,6.932,7.656,6.719,7.091,7.381,7.263,8.247,6.015,6.35,6.326,5.859,3.257,1.819,0.939,0.841,0.928,33.3,95.5,56.8,39.69904393,23.36966631,0.087422343,7.416018749,26.81819873,0.709797449,79.0595588,20.9404412,12.05498307,506.81,72.86,4.62,51.67,35.97,77.64,65.52,9,4.617622106,21.57647958,7.011047834,48.84862914,51.15137086,9.157680888,7.649632755,0.500078137,,,,,,9.157680888,70.87721901,9.055708655,87.12652598,28.82428439,25757,44,49.70412117,0.3864
60441,Will County,,41.592639,-88.050043,35762,26.137,9.742,13159,46.865,10.791,6.616,7.606,7.651,6.831,5.436,6.211,8.215,7.15,8.207,8.299,6.882,7.15,4.004,3.336,2.422,1.58,1.434,0.97,36,104.5,56,80.16609809,6.557239528,0.109054303,1.616240702,9.845646217,0.342852009,91.77898328,8.221016722,3.047927968,302.46,43.9,1.58,34.37,18.8,46.36,41.23,7.38,1.596005893,4.734099892,2.149958079,51.0933393,48.9066607,6.137343802,4.589185005,0.917837001,,,,,,6.137343802,70.79171831,10.36418895,91.52124995,27.77565491,30764,63,41.16890635,0.3884
60442,Will County,,41.392691,-87.963472,9814,28.337,8.906,3575,33.566,9.958,5.125,8.783,9.395,7.021,4.106,7.286,9.12,6.419,7.153,9.16,7.428,5.869,4.229,2.833,2.313,1.742,1.1,0.917,34.6,109.6,59.3,91.65477889,0.244548604,0.081516201,0.519665784,6.511106582,0.155569359,98.5021398,1.4978602,1.008762992,511.06,66.19,*,62.64,35.23,60.43,78.28,13.74,0.176159718,0.526259263,0.386639459,52.28245364,47.71754636,3.250773994,2.979876161,0.541795666,,,,,,3.250773994,73.36416814,9.067309475,96.51903652,31.01787102,31182,0,35.10913194,0.3462
60443,Cook County,,41.502887,-87.749571,21283,23.559,14.65,8504,46.731,2.857,5.582,6.522,6.747,7.236,5.84,5.145,4.717,7.922,6.207,4.882,7.414,8.984,8.152,4.642,3.369,2.716,1.217,2.706,40.3,86.9,61.8,21.24700465,73.85237044,0,0.41817413,3.580322323,0.408058476,95.71488982,4.285110182,1.625710661,525.82,77.18,4.37,64.08,29.53,69.11,94.06,8.12,1.253323205,4.190097039,0.845981587,46.50660151,53.49339849,8.396946565,7.20536213,0,,,,,,8.396946565,68.96143136,14.81099656,93.17366096,31.41910547,29474,13,44.07879822,0.4231
60444,Grundy County,,41.243115,-88.402732,1890,28.413,14.233,748,59.492,27.941,9.418,8.677,6.032,5.503,3.598,6.931,8.519,6.614,5.503,6.032,5.767,4.392,8.783,4.815,3.862,2.063,2.275,1.217,36,118,74.4,90.8994709,0,0,2.804232804,2.698412698,0.170919627,96.56084656,3.439153439,0.264550265,536.18,60.32,*,58.52,47.01,93.81,85.48,*,2.023121387,1.051401869,0,54.12698413,45.87301587,6.439393939,6.060606061,2.462121212,,,,,,6.439393939,66.83063949,6.624605678,93.66085578,17.19492868,28528,0,42.39890204,0.3334
